,date,team,opponent,game_time,attendance,night_game,home
55,"Saturday, Jun 3 2017",NYM,PIT,3:06,"34,035",1,1
56,"Sunday, Jun 4 2017",NYM,PIT,2:54,"35,323",0,1
57,"Tuesday, Jun 6 2017",NYM,TEX,3:19,"32,617",1,0
58,"Wednesday, Jun 7 2017",NYM,TEX,3:10,"32,477",1,0
59,"Friday, Jun 9 2017",NYM,ATL,3:11,"36,791",1,0
60,"Saturday, Jun 10 (1) 2017",NYM,ATL,3:05,"27,684",0,0
61,"Saturday, Jun 10 (2) 2017",NYM,ATL,2:41,"40,174",1,0
62,"Sunday, Jun 11 2017",NYM,ATL,3:01,"30,638",0,0
63,"Monday, Jun 12 2017",NYM,CHC,2:23,"33,268",1,1
64,"Tuesday, Jun 13 2017",NYM,CHC,3:07,"32,651",1,1
65,"Wednesday, Jun 14 2017",NYM,CHC,3:02,"34,566",1,1
66,"Thursday, Jun 15 2017",NYM,WSN,2:52,"30,319",1,1
67,"Friday, Jun 16 2017",NYM,WSN,2:56,"37,919",1,1
68,"Saturday, Jun 17 2017",NYM,WSN,3:32,"38,059",0,1
69,"Sunday, Jun 18 2017",NYM,WSN,2:50,"40,459",0,1
70,"Monday, Jun 19 2017",NYM,LAD,3:27,"43,266",1,0
71,"Tuesday, Jun 20 2017",NYM,LAD,3:01,"47,715",1,0
72,"Wednesday, Jun 21 2017",NYM,LAD,3:12,"42,330",1,0
73,"Thursday, Jun 22 2017",NYM,LAD,3:33,"45,967",1,0
74,"Friday, Jun 23 2017",NYM,SFG,3:13,"41,769",1,0
75,"Saturday, Jun 24 2017",NYM,SFG,2:52,"41,216",0,0
76,"Sunday, Jun 25 2017",NYM,SFG,3:44,"41,137",0,0
77,"Tuesday, Jun 27 2017",NYM,MIA,3:03,"20,804",1,0
78,"Wednesday, Jun 28 2017",NYM,MIA,2:57,"18,743",1,0
79,"Thursday, Jun 29 2017",NYM,MIA,2:43,"21,350",1,0
80,"Friday, Jun 30 2017",NYM,PHI,2:38,"37,134",1,1
82,"Saturday, Jul 1 2017",NYM,PHI,3:21,"33,080",0,1
83,"Sunday, Jul 2 2017",NYM,PHI,2:53,"30,343",0,1
84,"Monday, Jul 3 2017",NYM,WSN,3:18,"41,681",1,0
85,"Tuesday, Jul 4 2017",NYM,WSN,3:17,"37,120",0,0
86,"Friday, Jul 7 2017",NYM,STL,2:47,"43,849",1,0
87,"Saturday, Jul 8 2017",NYM,STL,3:07,"44,013",0,0
88,"Sunday, Jul 9 2017",NYM,STL,2:28,"42,925",0,0
89,"Friday, Jul 14 2017",NYM,COL,3:21,"27,582",1,1
90,"Saturday, Jul 15 2017",NYM,COL,3:00,"34,783",1,1
91,"Sunday, Jul 16 2017",NYM,COL,3:26,"28,745",0,1
92,"Monday, Jul 17 2017",NYM,STL,3:20,"29,977",1,1
93,"Tuesday, Jul 18 2017",NYM,STL,2:52,"29,964",1,1
94,"Wednesday, Jul 19 2017",NYM,STL,2:59,"32,228",1,1
95,"Thursday, Jul 20 2017",NYM,STL,2:47,"39,640",0,1
96,"Friday, Jul 21 2017",NYM,OAK,3:14,"26,969",1,1
97,"Saturday, Jul 22 2017",NYM,OAK,3:07,"39,629",1,1
98,"Sunday, Jul 23 2017",NYM,OAK,2:41,"29,037",0,1
99,"Monday, Jul 24 2017",NYM,SDP,2:35,"23,325",1,0
100,"Tuesday, Jul 25 2017",NYM,SDP,3:05,"28,024",1,0
101,"Wednesday, Jul 26 2017",NYM,SDP,2:47,"19,281",1,0
102,"Thursday, Jul 27 2017",NYM,SDP,3:04,"26,262",1,0
103,"Friday, Jul 28 2017",NYM,SEA,3:21,"34,543",1,0
104,"Saturday, Jul 29 2017",NYM,SEA,3:12,"33,519",0,0
105,"Sunday, Jul 30 2017",NYM,SEA,2:55,"31,162",0,0
107,"Tuesday, Aug 1 2017",NYM,COL,3:24,"36,698",1,0
108,"Wednesday, Aug 2 2017",NYM,COL,3:15,"36,945",1,0
109,"Thursday, Aug 3 2017",NYM,COL,3:03,"35,276",0,0
110,"Friday, Aug 4 2017",NYM,LAD,3:07,"41,187",1,1
111,"Saturday, Aug 5 2017",NYM,LAD,3:18,"40,060",0,1
112,"Sunday, Aug 6 2017",NYM,LAD,2:59,"27,077",1,1
113,"Tuesday, Aug 8 2017",NYM,TEX,2:51,"37,326",1,1
114,"Wednesday, Aug 9 2017",NYM,TEX,3:07,"34,222",0,1
115,"Thursday, Aug 10 2017",NYM,PHI,3:03,"27,716",1,0
116,"Friday, Aug 11 2017",NYM,PHI,3:25,"26,925",1,0
117,"Saturday, Aug 12 2017",NYM,PHI,3:04,"34,131",1,0
118,"Sunday, Aug 13 2017",NYM,PHI,3:30,"24,106",0,0
119,"Monday, Aug 14 2017",NYM,NYY,3:03,"45,619",1,0
120,"Tuesday, Aug 15 2017",NYM,NYY,3:07,"46,474",1,0
121,"Wednesday, Aug 16 2017",NYM,NYY,3:13,"42,260",1,1
122,"Thursday, Aug 17 2017",NYM,NYY,2:55,"42,549",1,1
123,"Friday, Aug 18 2017",NYM,MIA,2:53,"25,958",1,1
124,"Saturday, Aug 19 2017",NYM,MIA,2:48,"30,171",1,1
125,"Sunday, Aug 20 2017",NYM,MIA,2:53,"26,464",0,1
126,"Monday, Aug 21 2017",NYM,ARI,3:46,"24,265",1,1
127,"Tuesday, Aug 22 2017",NYM,ARI,3:03,"25,220",1,1
128,"Wednesday, Aug 23 2017",NYM,ARI,3:15,"31,277",1,1
129,"Thursday, Aug 24 2017",NYM,ARI,3:45,"25,284",0,1
130,"Friday, Aug 25 2017",NYM,WSN,3:08,"34,036",1,0
131,"Saturday, Aug 26 2017",NYM,WSN,3:03,"36,761",0,0
132,"Sunday, Aug 27 (1) 2017",NYM,WSN,3:34,"31,904",0,0
133,"Sunday, Aug 27 (2) 2017",NYM,WSN,3:21,"20,624",1,0
134,"Tuesday, Aug 29 2017",NYM,CIN,3:30,"12,946",1,0
135,"Wednesday, Aug 30 2017",NYM,CIN,2:27,"12,491",1,0
136,"Thursday, Aug 31 2017",NYM,CIN,2:42,"13,634",0,0
138,"Saturday, Sep 2 (1) 2017",NYM,HOU,3:27,"30,319",0,0
139,"Saturday, Sep 2 (2) 2017",NYM,HOU,3:15,"34,904",1,0
140,"Sunday, Sep 3 2017",NYM,HOU,3:14,"32,065",0,0
141,"Monday, Sep 4 2017",NYM,PHI,3:18,"28,808",0,1
142,"Tuesday, Sep 5 2017",NYM,PHI,3:04,"22,230",1,1
143,"Wednesday, Sep 6 2017",NYM,PHI,1:53,"19,617",1,1
144,"Thursday, Sep 7 2017",NYM,CIN,2:38,"21,274",1,1
145,"Friday, Sep 8 2017",NYM,CIN,2:42,"25,864",1,1
146,"Saturday, Sep 9 2017",NYM,CIN,2:56,"30,661",1,1
147,"Sunday, Sep 10 2017",NYM,CIN,3:38,"27,590",0,1
148,"Tuesday, Sep 12 2017",NYM,CHC,3:16,"37,834",1,0
149,"Wednesday, Sep 13 2017",NYM,CHC,3:42,"36,008",1,0
150,"Thursday, Sep 14 2017",NYM,CHC,3:06,"37,867",1,0
151,"Friday, Sep 15 2017",NYM,ATL,3:05,"29,402",1,0
152,"Saturday, Sep 16 2017",NYM,ATL,2:45,"37,846",1,0
153,"Sunday, Sep 17 2017",NYM,ATL,2:59,"32,785",0,0
154,"Monday, Sep 18 2017",NYM,MIA,3:22,"16,385",1,0
155,"Tuesday, Sep 19 2017",NYM,MIA,3:22,"16,405",1,0
156,"Wednesday, Sep 20 2017",NYM,MIA,2:42,"16,033",0,0
157,"Friday, Sep 22 2017",NYM,WSN,3:02,"28,095",1,1
158,"Saturday, Sep 23 2017",NYM,WSN,3:38,"34,455",1,1
159,"Sunday, Sep 24 2017",NYM,WSN,3:01,"29,057",0,1
160,"Monday, Sep 25 (1) 2017",NYM,ATL,3:03,,0,1
161,"Monday, Sep 25 (2) 2017",NYM,ATL,2:49,"21,698",1,1
162,"Tuesday, Sep 26 2017",NYM,ATL,2:57,"21,938",1,1
163,"Wednesday, Sep 27 2017",NYM,ATL,3:02,"28,617",1,1
164,"Friday, Sep 29 2017",NYM,PHI,2:38,"19,375",1,0
165,"Saturday, Sep 30 2017",NYM,PHI,4:10,"25,138",1,0
167,"Sunday, Oct 1 2017",NYM,PHI,3:09,"25,754",0,0
0,"Monday, Apr 3 2017",SEA,HOU,2:29,"41,678",1,0
1,"Tuesday, Apr 4 2017",SEA,HOU,2:41,"21,406",1,0
2,"Wednesday, Apr 5 2017",SEA,HOU,4:25,"20,303",1,0
3,"Thursday, Apr 6 2017",SEA,HOU,2:57,"18,362",1,0
4,"Friday, Apr 7 2017",SEA,LAA,2:56,"43,911",1,0
5,"Saturday, Apr 8 2017",SEA,LAA,3:05,"42,668",1,0
6,"Sunday, Apr 9 2017",SEA,LAA,3:27,"37,175",0,0
7,"Monday, Apr 10 2017",SEA,HOU,2:56,"44,856",0,1
8,"Tuesday, Apr 11 2017",SEA,HOU,3:29,"18,527",1,1
9,"Wednesday, Apr 12 2017",SEA,HOU,3:12,"14,479",1,1
10,"Friday, Apr 14 2017",SEA,TEX,3:05,"41,855",1,1
11,"Saturday, Apr 15 2017",SEA,TEX,2:24,"34,927",1,1
12,"Sunday, Apr 16 2017",SEA,TEX,3:39,"19,678",0,1
13,"Monday, Apr 17 2017",SEA,MIA,2:31,"16,990",1,1
14,"Tuesday, Apr 18 2017",SEA,MIA,2:33,"16,126",1,1
15,"Wednesday, Apr 19 2017",SEA,MIA,3:32,"27,147",0,1
16,"Thursday, Apr 20 2017",SEA,OAK,3:09,"10,707",1,0
17,"Friday, Apr 21 2017",SEA,OAK,2:51,"15,255",1,0
18,"Saturday, Apr 22 2017",SEA,OAK,3:07,"20,722",0,0
19,"Sunday, Apr 23 2017",SEA,OAK,3:11,"24,165",0,0
20,"Tuesday, Apr 25 2017",SEA,DET,3:43,"22,728",1,0
21,"Wednesday, Apr 26 2017",SEA,DET,3:18,"23,327",1,0
22,"Thursday, Apr 27 2017",SEA,DET,3:22,"25,325",0,0
23,"Friday, Apr 28 2017",SEA,CLE,2:36,"20,842",1,0
24,"Saturday, Apr 29 2017",SEA,CLE,2:42,"21,221",0,0
25,"Sunday, Apr 30 2017",SEA,CLE,2:58,"21,824",0,0
27,"Tuesday, May 2 2017",SEA,LAA,4:40,"15,080",1,1
28,"Wednesday, May 3 2017",SEA,LAA,3:19,"13,799",1,1
29,"Thursday, May 4 2017",SEA,LAA,2:53,"15,915",1,1
30,"Friday, May 5 2017",SEA,TEX,5:02,"26,938",1,1
31,"Saturday, May 6 2017",SEA,TEX,3:12,"36,044",1,1
32,"Sunday, May 7 2017",SEA,TEX,3:09,"32,518",0,1
33,"Tuesday, May 9 2017",SEA,PHI,3:48,"31,715",1,0
34,"Wednesday, May 10 2017",SEA,PHI,3:40,"26,697",0,0
35,"Thursday, May 11 2017",SEA,TOR,2:45,"29,120",1,0
36,"Friday, May 12 2017",SEA,TOR,2:36,"32,865",1,0
37,"Saturday, May 13 2017",SEA,TOR,3:25,"42,346",0,0
38,"Sunday, May 14 2017",SEA,TOR,3:17,"42,030",0,0
39,"Monday, May 15 2017",SEA,OAK,3:14,"15,431",1,1
40,"Tuesday, May 16 2017",SEA,OAK,3:25,"13,955",1,1
41,"Wednesday, May 17 2017",SEA,OAK,2:39,"14,117",1,1
42,"Thursday, May 18 2017",SEA,CHW,3:02,"17,757",1,1
43,"Friday, May 19 2017",SEA,CHW,2:46,"32,371",1,1
44,"Saturday, May 20 2017",SEA,CHW,2:52,"33,801",1,1
45,"Sunday, May 21 2017",SEA,CHW,2:46,"36,782",0,1
46,"Tuesday, May 23 2017",SEA,WSN,2:28,"29,650",1,0
47,"Wednesday, May 24 2017",SEA,WSN,2:28,"29,223",1,0
48,"Thursday, May 25 2017",SEA,WSN,3:18,"18,881",0,0
49,"Friday, May 26 2017",SEA,BOS,3:11,"35,080",1,0
50,"Saturday, May 27 2017",SEA,BOS,2:23,"36,985",0,0
51,"Sunday, May 28 2017",SEA,BOS,3:14,"37,174",0,0
52,"Monday, May 29 2017",SEA,COL,3:25,"40,298",0,0
53,"Tuesday, May 30 2017",SEA,COL,3:11,"33,258",1,0
54,"Wednesday, May 31 2017",SEA,COL,2:46,"16,750",1,1
56,"Thursday, Jun 1 2017",SEA,COL,3:28,"21,536",0,1
57,"Friday, Jun 2 2017",SEA,TBR,3:09,"27,933",1,1
58,"Saturday, Jun 3 2017",SEA,TBR,2:59,"26,995",1,1
59,"Sunday, Jun 4 2017",SEA,TBR,2:41,"28,579",0,1
60,"Tuesday, Jun 6 2017",SEA,MIN,3:26,"18,166",1,1
61,"Wednesday, Jun 7 2017",SEA,MIN,2:43,"15,732",1,1
62,"Thursday, Jun 8 2017",SEA,MIN,2:51,"15,621",1,1
63,"Friday, Jun 9 2017",SEA,TOR,2:53,"33,518",1,1
64,"Saturday, Jun 10 2017",SEA,TOR,2:44,"45,480",1,1
65,"Sunday, Jun 11 2017",SEA,TOR,3:01,"41,137",0,1
66,"Monday, Jun 12 2017",SEA,MIN,3:22,"16,996",1,0
67,"Tuesday, Jun 13 2017",SEA,MIN,3:04,"17,922",1,0
68,"Wednesday, Jun 14 2017",SEA,MIN,3:06,"22,283",1,0
69,"Thursday, Jun 15 2017",SEA,MIN,2:45,"24,464",0,0
70,"Friday, Jun 16 2017",SEA,TEX,3:07,"33,960",1,0
71,"Saturday, Jun 17 2017",SEA,TEX,2:54,"35,928",0,0
72,"Sunday, Jun 18 2017",SEA,TEX,3:43,"31,552",0,0
73,"Monday, Jun 19 2017",SEA,DET,3:16,"21,517",1,1
74,"Tuesday, Jun 20 2017",SEA,DET,3:42,"15,063",1,1
75,"Wednesday, Jun 21 2017",SEA,DET,3:16,"18,526",1,1
76,"Thursday, Jun 22 2017",SEA,DET,2:58,"18,736",1,1
77,"Friday, Jun 23 2017",SEA,HOU,3:17,"31,783",1,1
78,"Saturday, Jun 24 2017",SEA,HOU,3:09,"29,820",1,1
79,"Sunday, Jun 25 2017",SEA,HOU,3:21,"33,010",0,1
80,"Tuesday, Jun 27 2017",SEA,PHI,3:02,"22,648",1,1
81,"Wednesday, Jun 28 2017",SEA,PHI,3:24,"29,505",0,1
82,"Friday, Jun 30 2017",SEA,LAA,2:45,"40,059",1,0
84,"Saturday, Jul 1 2017",SEA,LAA,2:32,"44,644",1,0
85,"Sunday, Jul 2 2017",SEA,LAA,3:10,"39,279",0,0
86,"Monday, Jul 3 2017",SEA,KCR,2:28,"35,789",1,1
87,"Tuesday, Jul 4 2017",SEA,KCR,2:55,"25,555",0,1
88,"Wednesday, Jul 5 2017",SEA,KCR,3:34,"15,157",1,1
89,"Thursday, Jul 6 2017",SEA,OAK,2:56,"18,368",1,1
90,"Friday, Jul 7 2017",SEA,OAK,2:39,"22,213",1,1
91,"Saturday, Jul 8 2017",SEA,OAK,2:54,"28,694",1,1
92,"Sunday, Jul 9 2017",SEA,OAK,2:39,"32,661",0,1
93,"Friday, Jul 14 2017",SEA,CHW,2:50,"20,311",1,0
94,"Saturday, Jul 15 2017",SEA,CHW,3:26,"21,743",1,0
95,"Sunday, Jul 16 2017",SEA,CHW,3:22,"24,502",0,0
96,"Monday, Jul 17 2017",SEA,HOU,3:49,"24,701",1,0
97,"Tuesday, Jul 18 2017",SEA,HOU,3:02,"27,111",1,0
98,"Wednesday, Jul 19 2017",SEA,HOU,2:51,"35,191",0,0
99,"Thursday, Jul 20 2017",SEA,NYY,3:14,"35,175",1,1
100,"Friday, Jul 21 2017",SEA,NYY,2:50,"34,073",1,1
101,"Saturday, Jul 22 2017",SEA,NYY,3:28,"46,197",1,1
102,"Sunday, Jul 23 2017",SEA,NYY,3:13,"38,503",0,1
103,"Monday, Jul 24 2017",SEA,BOS,2:40,"29,262",1,1
104,"Tuesday, Jul 25 2017",SEA,BOS,4:59,"28,992",1,1
105,"Wednesday, Jul 26 2017",SEA,BOS,2:53,"39,797",0,1
106,"Friday, Jul 28 2017",SEA,NYM,3:21,"34,543",1,1
107,"Saturday, Jul 29 2017",SEA,NYM,3:12,"33,519",0,1
108,"Sunday, Jul 30 2017",SEA,NYM,2:55,"31,162",0,1
109,"Monday, Jul 31 2017",SEA,TEX,3:16,"22,294",1,0
111,"Tuesday, Aug 1 2017",SEA,TEX,3:30,"21,200",1,0
112,"Wednesday, Aug 2 2017",SEA,TEX,2:53,"23,041",1,0
113,"Thursday, Aug 3 2017",SEA,KCR,3:01,"29,228",1,0
114,"Friday, Aug 4 2017",SEA,KCR,2:47,"38,130",1,0
115,"Sunday, Aug 6 (1) 2017",SEA,KCR,3:03,,0,0
116,"Sunday, Aug 6 (2) 2017",SEA,KCR,2:39,"29,432",0,0
117,"Tuesday, Aug 8 2017",SEA,OAK,3:20,"12,354",1,0
118,"Wednesday, Aug 9 2017",SEA,OAK,2:58,"14,989",0,0
119,"Thursday, Aug 10 2017",SEA,LAA,3:14,"35,021",1,1
120,"Friday, Aug 11 2017",SEA,LAA,3:04,"38,206",1,1
121,"Saturday, Aug 12 2017",SEA,LAA,3:11,"45,388",1,1
122,"Sunday, Aug 13 2017",SEA,LAA,2:59,"43,199",0,1
123,"Monday, Aug 14 2017",SEA,BAL,3:06,"17,973",1,1
124,"Tuesday, Aug 15 2017",SEA,BAL,2:48,"24,927",1,1
125,"Wednesday, Aug 16 2017",SEA,BAL,3:13,"33,448",0,1
126,"Friday, Aug 18 2017",SEA,TBR,2:53,"11,501",1,0
127,"Saturday, Aug 19 2017",SEA,TBR,3:15,"12,218",1,0
128,"Sunday, Aug 20 2017",SEA,TBR,2:44,"13,354",0,0
129,"Monday, Aug 21 2017",SEA,ATL,2:59,"21,284",1,0
130,"Tuesday, Aug 22 2017",SEA,ATL,3:01,"22,947",1,0
131,"Wednesday, Aug 23 2017",SEA,ATL,3:07,"23,890",1,0
132,"Friday, Aug 25 2017",SEA,NYY,3:51,"42,057",1,0
133,"Saturday, Aug 26 2017",SEA,NYY,3:25,"39,810",0,0
134,"Sunday, Aug 27 2017",SEA,NYY,2:57,"40,112",0,0
135,"Monday, Aug 28 2017",SEA,BAL,3:01,"15,106",1,0
136,"Tuesday, Aug 29 2017",SEA,BAL,2:26,"13,736",1,0
137,"Wednesday, Aug 30 2017",SEA,BAL,3:07,"16,983",0,0
139,"Friday, Sep 1 2017",SEA,OAK,2:32,"19,030",1,1
140,"Saturday, Sep 2 2017",SEA,OAK,3:37,"22,245",1,1
141,"Sunday, Sep 3 2017",SEA,OAK,3:21,"26,898",0,1
142,"Monday, Sep 4 2017",SEA,HOU,2:53,"20,108",0,1
143,"Tuesday, Sep 5 2017",SEA,HOU,3:07,"14,568",1,1
144,"Wednesday, Sep 6 2017",SEA,HOU,2:46,"15,104",1,1
145,"Friday, Sep 8 2017",SEA,LAA,3:09,"21,396",1,1
146,"Saturday, Sep 9 2017",SEA,LAA,3:15,"26,248",1,1
147,"Sunday, Sep 10 2017",SEA,LAA,2:45,"20,094",0,1
148,"Monday, Sep 11 2017",SEA,TEX,2:43,"20,686",1,0
149,"Tuesday, Sep 12 2017",SEA,TEX,3:09,"20,557",1,0
150,"Wednesday, Sep 13 2017",SEA,TEX,3:08,"23,083",1,0
151,"Thursday, Sep 14 2017",SEA,TEX,3:21,"21,931",1,0
152,"Friday, Sep 15 2017",SEA,HOU,3:12,"28,328",1,0
153,"Saturday, Sep 16 2017",SEA,HOU,3:21,"33,650",0,0
154,"Sunday, Sep 17 2017",SEA,HOU,2:50,"30,247",0,0
155,"Tuesday, Sep 19 2017",SEA,TEX,2:54,"17,251",1,1
156,"Wednesday, Sep 20 2017",SEA,TEX,3:27,"15,962",1,1
157,"Thursday, Sep 21 2017",SEA,TEX,2:45,"14,849",1,1
158,"Friday, Sep 22 2017",SEA,CLE,2:23,"27,462",1,1
159,"Saturday, Sep 23 2017",SEA,CLE,3:32,"31,565",0,1
160,"Sunday, Sep 24 2017",SEA,CLE,2:50,"23,695",0,1
161,"Monday, Sep 25 2017",SEA,OAK,2:22,"9,329",1,0
162,"Tuesday, Sep 26 2017",SEA,OAK,2:45,"13,513",1,0
163,"Wednesday, Sep 27 2017",SEA,OAK,2:50,"13,132",0,0
164,"Friday, Sep 29 2017",SEA,LAA,3:01,"35,106",1,0
165,"Saturday, Sep 30 2017",SEA,LAA,3:32,"38,075",1,0
167,"Sunday, Oct 1 2017",SEA,LAA,2:38,"34,940",0,0
0,"Tuesday, Apr 4 2017",DET,CHW,3:30,"36,534",0,0
1,"Thursday, Apr 6 2017",DET,CHW,3:31,"10,842",0,0
2,"Friday, Apr 7 2017",DET,BOS,3:35,"45,013",0,1
3,"Saturday, Apr 8 2017",DET,BOS,3:05,"32,622",0,1
4,"Sunday, Apr 9 2017",DET,BOS,3:27,"33,662",0,1
5,"Monday, Apr 10 2017",DET,BOS,2:44,"24,672",0,1
6,"Tuesday, Apr 11 2017",DET,MIN,2:39,"21,237",0,1
7,"Wednesday, Apr 12 2017",DET,MIN,2:48,"23,738",0,1
8,"Thursday, Apr 13 2017",DET,MIN,3:31,"22,573",0,1
9,"Friday, Apr 14 2017",DET,CLE,4:00,"25,423",1,0
10,"Saturday, Apr 15 2017",DET,CLE,3:36,"26,691",0,0
11,"Sunday, Apr 16 2017",DET,CLE,3:15,"17,739",0,0
12,"Tuesday, Apr 18 2017",DET,TBR,3:19,"16,265",1,0
13,"Wednesday, Apr 19 2017",DET,TBR,3:44,"12,281",1,0
14,"Thursday, Apr 20 2017",DET,TBR,3:02,"13,267",0,0
15,"Friday, Apr 21 2017",DET,MIN,2:59,"22,647",1,0
16,"Saturday, Apr 22 2017",DET,MIN,4:00,"25,719",0,0
17,"Sunday, Apr 23 2017",DET,MIN,3:17,"26,713",0,0
18,"Tuesday, Apr 25 2017",DET,SEA,3:43,"22,728",1,1
19,"Wednesday, Apr 26 2017",DET,SEA,3:18,"23,327",1,1
20,"Thursday, Apr 27 2017",DET,SEA,3:22,"25,325",0,1
21,"Friday, Apr 28 2017",DET,CHW,3:25,"26,049",1,1
22,"Saturday, Apr 29 2017",DET,CHW,3:36,"36,217",0,1
23,"Sunday, Apr 30 2017",DET,CHW,3:24,"26,045",0,1
25,"Monday, May 1 2017",DET,CLE,3:14,"22,045",1,1
26,"Tuesday, May 2 2017",DET,CLE,3:14,"21,799",1,1
27,"Wednesday, May 3 2017",DET,CLE,3:03,"22,663",1,1
28,"Friday, May 5 2017",DET,OAK,2:54,"17,519",1,0
29,"Saturday, May 6 2017",DET,OAK,3:28,"16,651",1,0
30,"Sunday, May 7 2017",DET,OAK,3:41,"23,227",0,0
31,"Tuesday, May 9 2017",DET,ARI,3:22,"20,445",1,0
32,"Wednesday, May 10 2017",DET,ARI,2:37,"18,897",1,0
33,"Thursday, May 11 2017",DET,LAA,3:00,"30,207",1,0
34,"Friday, May 12 2017",DET,LAA,3:04,"44,311",1,0
35,"Saturday, May 13 2017",DET,LAA,3:14,"40,251",1,0
36,"Sunday, May 14 2017",DET,LAA,3:09,"36,215",0,0
37,"Tuesday, May 16 2017",DET,BAL,5:19,"25,109",1,1
38,"Wednesday, May 17 2017",DET,BAL,3:15,"29,722",1,1
39,"Thursday, May 18 2017",DET,BAL,2:53,"32,455",0,1
40,"Friday, May 19 2017",DET,TEX,3:23,"33,122",1,1
41,"Saturday, May 20 2017",DET,TEX,2:58,"35,166",1,1
42,"Sunday, May 21 2017",DET,TEX,3:35,"24,080",1,1
43,"Monday, May 22 2017",DET,HOU,2:45,"22,146",1,0
44,"Tuesday, May 23 2017",DET,HOU,3:01,"23,179",1,0
45,"Wednesday, May 24 2017",DET,HOU,2:52,"26,481",1,0
46,"Thursday, May 25 2017",DET,HOU,3:30,"25,046",1,0
47,"Friday, May 26 2017",DET,CHW,3:42,"17,842",1,0
48,"Saturday, May 27 (1) 2017",DET,CHW,2:54,,0,0
49,"Saturday, May 27 (2) 2017",DET,CHW,3:14,"26,327",0,0
50,"Sunday, May 28 2017",DET,CHW,2:44,"27,578",0,0
51,"Monday, May 29 2017",DET,KCR,3:40,"28,419",1,0
52,"Tuesday, May 30 2017",DET,KCR,2:45,"21,864",1,0
53,"Wednesday, May 31 2017",DET,KCR,3:19,"24,347",1,0
55,"Friday, Jun 2 2017",DET,CHW,3:01,"28,619",1,1
56,"Saturday, Jun 3 2017",DET,CHW,3:14,"33,188",0,1
57,"Sunday, Jun 4 2017",DET,CHW,4:07,"30,208",0,1
58,"Tuesday, Jun 6 2017",DET,LAA,3:14,"24,175",1,1
59,"Wednesday, Jun 7 2017",DET,LAA,2:58,"24,958",1,1
60,"Thursday, Jun 8 2017",DET,LAA,3:24,"34,810",0,1
61,"Friday, Jun 9 2017",DET,BOS,3:36,"36,853",1,0
62,"Saturday, Jun 10 2017",DET,BOS,3:39,"37,162",1,0
63,"Sunday, Jun 11 2017",DET,BOS,4:06,"35,457",1,0
64,"Tuesday, Jun 13 2017",DET,ARI,3:48,"25,119",1,1
65,"Wednesday, Jun 14 2017",DET,ARI,2:45,"26,134",1,1
66,"Thursday, Jun 15 2017",DET,TBR,3:29,"24,056",1,1
67,"Friday, Jun 16 2017",DET,TBR,3:05,"29,674",1,1
68,"Saturday, Jun 17 2017",DET,TBR,3:23,"33,478",0,1
69,"Sunday, Jun 18 2017",DET,TBR,3:05,"36,442",0,1
70,"Monday, Jun 19 2017",DET,SEA,3:16,"21,517",1,0
71,"Tuesday, Jun 20 2017",DET,SEA,3:42,"15,063",1,0
72,"Wednesday, Jun 21 2017",DET,SEA,3:16,"18,526",1,0
73,"Thursday, Jun 22 2017",DET,SEA,2:58,"18,736",1,0
74,"Friday, Jun 23 2017",DET,SDP,2:36,"25,477",1,0
75,"Saturday, Jun 24 2017",DET,SDP,2:51,"31,749",1,0
76,"Sunday, Jun 25 2017",DET,SDP,3:12,"29,595",0,0
77,"Tuesday, Jun 27 2017",DET,KCR,3:14,"29,488",1,1
78,"Wednesday, Jun 28 2017",DET,KCR,2:46,"29,614",1,1
79,"Thursday, Jun 29 2017",DET,KCR,2:33,"33,681",0,1
81,"Saturday, Jul 1 (1) 2017",DET,CLE,2:59,"28,719",0,1
82,"Saturday, Jul 1 (2) 2017",DET,CLE,3:17,"27,016",1,1
83,"Sunday, Jul 2 2017",DET,CLE,3:55,"30,429",0,1
84,"Tuesday, Jul 4 2017",DET,SFG,2:23,"32,514",0,1
85,"Wednesday, Jul 5 2017",DET,SFG,3:18,"26,613",1,1
86,"Thursday, Jul 6 2017",DET,SFG,2:38,"27,210",0,1
87,"Friday, Jul 7 2017",DET,CLE,3:21,"32,307",1,0
88,"Saturday, Jul 8 2017",DET,CLE,3:15,"34,726",1,0
89,"Sunday, Jul 9 2017",DET,CLE,3:49,"24,915",1,0
90,"Friday, Jul 14 2017",DET,TOR,3:48,"37,879",1,1
91,"Saturday, Jul 15 2017",DET,TOR,2:47,"40,036",1,1
92,"Sunday, Jul 16 2017",DET,TOR,4:16,"37,173",0,1
93,"Monday, Jul 17 2017",DET,KCR,3:29,"26,359",1,0
94,"Tuesday, Jul 18 2017",DET,KCR,2:54,"22,908",1,0
95,"Wednesday, Jul 19 2017",DET,KCR,3:16,"30,105",1,0
96,"Thursday, Jul 20 2017",DET,KCR,3:34,"29,018",1,0
97,"Friday, Jul 21 2017",DET,MIN,3:34,"22,369",1,0
98,"Saturday, Jul 22 2017",DET,MIN,3:20,"33,700",1,0
99,"Sunday, Jul 23 2017",DET,MIN,4:19,"28,373",0,0
100,"Monday, Jul 24 2017",DET,KCR,3:57,"26,415",1,1
101,"Tuesday, Jul 25 2017",DET,KCR,2:49,"27,259",1,1
102,"Wednesday, Jul 26 2017",DET,KCR,3:37,"29,073",1,1
103,"Friday, Jul 28 2017",DET,HOU,2:54,"30,358",1,1
